movie_title,username,rating,review_text
Lật Mặt 8: Vòng Tay Nắng,Tô Anh Hào,10,Phim rất hay. Nội dung phim đánh vào đúng tâm lý gia đình cảm xúc vui buồn lẫn lộn. Cảm ơn chú Hải đã mang một bộ phim hay và ý nghĩa như vậy đến với mọi người.
Lật Mặt 8: Vòng Tay Nắng,Phượng,10,"Rất thích phim của chú Lý Hải. Tình cảm gia đình, khóc sướt mướt luôn. 💯 Điểm. Nên xem nha mọi người ơi"
Lật Mặt 8: Vòng Tay Nắng,NguyenThiXuanDao,10,quá cảm động
Lật Mặt 8: Vòng Tay Nắng,Nguyễn công minh,8,"Phim nội dung diễn viên so với các phim trước của lý hải thì chưa được oke lắm
Chắc là do phim trước nội dung cảm xúc quá ư là cao trào sức sắt nên lần này hơi thất vọng nhưng nếu xét riêng thì phim vẫn đâng để đi xem do là phim trước quá sức sắc nên kỳ vọng vào phim lần này hơi nhìu"
Lật Mặt 8: Vòng Tay Nắng,An12,8,"Theo em thì phim có 1 vài cảnh nó chưa được thuyết phục lấm ạ, nhưng về độ giải trí và dể hiểu thì 10/10 ạ"
Lật Mặt 8: Vòng Tay Nắng,Trâm Moon,10,Phim hay lấy nước mắt khán giả. Chúc phim thành công đạt doanh thu cao
Lật Mặt 8: Vòng Tay Nắng,Trần Hoàng Anh,9,"Phim hay, đậm chất điện ảnh"
Lật Mặt 8: Vòng Tay Nắng,miduynph,7,"Phim tình cảm gia đình dễ xem, dễ hiểu, có lồng ghép yếu tố âm nhạc, thần tượng mới lạ. Các đại cảnh hoành tráng, nhất là cảnh chạy giặc cháy nổ tung toé. Nhạc phim sôi động, diễn viên nhảy đẹp. Tuy nhiên phim ôm đồm nhiều drama nên chưa đủ sâu sắc ở một vài câu chuyện nhỏ."
Lật Mặt 8: Vòng Tay Nắng,Phạm Thị Cẩm Nhung,8,Đoạn kết phải chi tìm được chú Phước
Lật Mặt 8: Vòng Tay Nắng,anan681,8,"tạm ổn ở mức giải trí, nhưng đủ wow. Hy vọng chú Lý Hải dành thời gian trau chuốt kịch bản hay hơn ạ"
Lật Mặt 8: Vòng Tay Nắng,Cao Thị Quế Trân,10,"Phim rất hay và ý nghĩa, mình không hiểu sao nhiều bạn chê nữa, phải chăng các bạn có âm mưu gì à"
Lật Mặt 8: Vòng Tay Nắng,Trần Thị Hồng Ngát,1,Dở nha mấy má
Lật Mặt 8: Vòng Tay Nắng,Nguyễn Huỳnh Nhựt Tân,10,Phim đánh đúng vào tâm lý của bản thân tôi vào năm cấp 3 nó khiến em phải vỡ oà khi xem bộ phim này cảm ơn chú Lý Hải đã khiến con thấu hiểu hơn về gia đình người cha không nói nhưng cha hành động
Lật Mặt 8: Vòng Tay Nắng,Trần Công Hậu,10,Kịch bản thông minh truyền tải đúng dịp 30-04
Lật Mặt 8: Vòng Tay Nắng,Linh Lê,10,Phim hay nhưng mà hơi buồn híc
Lật Mặt 8: Vòng Tay Nắng,Tráng Thị Sài,10,"Phim rất hay, tình cảm và cảm xúc"
Lật Mặt 8: Vòng Tay Nắng,HOÀNG THẢO UYÊN,6,"Phim tạm ổn , K hay như những lật mật trước"
Lật Mặt 8: Vòng Tay Nắng,Nguyễn Quốc Luân,8,Chưa đủ wow
Lật Mặt 8: Vòng Tay Nắng,xuân nhi,10,phim quá hay tôi rất cảm động và có nhiều xúc động về phim
Lật Mặt 8: Vòng Tay Nắng,luudui,9,Đoạn cuối hơi hụt hẫng
Lật Mặt 8: Vòng Tay Nắng,Dương Hoàng Khiêm,9,kết bất ngờ
Quỷ Nhập Tràng,Nguyễn văn Huy,10,"Phim hay, tình tiết khá kịch tính. Người nào nhát thì nên cân nhắc trước khi xem"
Quỷ Nhập Tràng,Nguyễn Hoàng Long,4,phim tệ kịch bản đầu voi đuôi chuột
Quỷ Nhập Tràng,Điền Thị Mai Trinh,10,Quá hay lun â
Quỷ Nhập Tràng,minhkhoi090806,6,"hù ma quá nhiều, nội dung hơi nhàm tí, khai thác câu chuyện chưa triệt để, tổng quan thì cũng được không đến nổi tệ, xem giải trí thôi"
Quỷ Nhập Tràng,Nguyễn Tuấn Kiệt,9,tạm được hù hơi nhiều
Quỷ Nhập Tràng,Mai thi ngoc hang,10,Phim rất hay và cảm động.
Quỷ Nhập Tràng,Mini,4,Phim không hay
Quỷ Nhập Tràng,Trương Thị Thanh Hoa,10,Phim ma nhưng mình lại cho mình một thông điệp tích cực rằng trên đời này làm gì có ma quỷ. Chỉ có con người làm khổ nhau. Nên hãy trân trọng hiện tại.
Quỷ Nhập Tràng,Võ quốc việt,3,lợi dụng quá nhiều hiệu ứng âm thanh cốt phim không lôi cuốn
Quỷ Nhập Tràng,Nguyễn Trúc Phương,10,Phim rất đáng xem. Nội dung phim hay
Quỷ Nhập Tràng,black13,10,Phim hay chất lượng. Hù nhát dọa đều ok. Nội dung dễ hiểu.
Quỷ Nhập Tràng,PHẠM THANH TÙNG,2,"Đạo diễn VN chưa đủ tầm để làm cho cái cốt truyện nó có đầu có đuôi. Kịch bản rất nhạt và chỉ có các yếu tố giật mình để hù doạ, còn lại không có gì đặc sắc, nhiều tình tiết cực kỳ ngớ ngẩn và vô lý ko chịu được."
Quỷ Nhập Tràng,Nguyễn Như Huế,10,"Phim hay, hù bao phê"
Quỷ Nhập Tràng,Trương thành lập,10,Phim xem muốn đái trong quần
Quỷ Nhập Tràng,Nguyễn Quyên,5,Giật mình nhưng nhạt nha
Quỷ Nhập Tràng,Lê Trung Đức,9,Nếu nó k làm sợ bằng cách jump scare thì đc 10r :)))
Quỷ Nhập Tràng,Tran van tuan dung,6,"Diễn viên rất hay, kịch bản tạm được ,nội dung thì không có gì đặc sắc"
Quỷ Nhập Tràng,ĐOÀN QUANG BIÊN CƯƠNG,10,"phim hay,kinh dị"
Quỷ Nhập Tràng,IAMOLD,8,"The twist wasn't good bruh
.
they should have cut those two character out to better the twist more"
Quỷ Nhập Tràng,NGUYỄN THỊ KIM LIÊN,8,"từ đầu đến cuối hay, logic, mà phim ma việt nam hầu như cuối cùng là do hoang tưởng"
Quỷ Nhập Tràng,Phạm Bảo Lâm,5,"Lúc đầu còn sợ hồi hộp, gần cuối xàm phí 2h thanh xuân ngồi xem,đúng là Việt Nam làm phim kinh dị như shit"
Quỷ Nhập Tràng,Nguyễn hữu anh thái,10,"Quá sợ hãi khi xem phim này,ngy thì đòi về"
Quỷ Nhập Tràng,Nguyễn Thanh Quyền Trân,5,phim nhảm đc cái hù nhìu 😌
Quỷ Nhập Tràng,Bùi Bình Dương,10,Hay nha kịch tính sợ vui buồn cảm xúc lẫn lộn
Quỷ Nhập Tràng,HaVi16,10,Recommend mn nên đi coi 1 mình cho ám ảnh
Quỷ Nhập Tràng,Chử Quang Thiện,10,"10 điểm, phim hay"
Quỷ Nhập Tràng,Phan thế Hải,9,Phim tình tiết ko mê tín
Quỷ Nhập Tràng,duoc,3,phim kịch bản tệ
Quỷ Nhập Tràng,Lê Duy Khang,1,"Ko đủ đô, nhiều miếng ko hiểu nổi"
Quỷ Nhập Tràng,Mai Thị Thanh Trúc,10,10 đỉm ko có nhưng
Lạc Trôi,Kim Anh,10,Phim hay nhưng hơi khó hiểu đối với trẻ nhỏ. Trẻ tầm 10 tuổi thì hiểu hơn. Cảnh kết thúc không hiểu.
Lạc Trôi,Nguyễn Thị Mỹ Dung,10,"Phim rất ý nghĩa, từng chi tiết đều có ý nghĩa, khiến tư duy của người xem mở rộng và đầy liên tưởng sống động.
Mèo siêu yêu"
Lạc Trôi,Nguyễn Thị Thùy Trang,10,"Phim hay cực kì, đáng để xem luôn í, xem về thay đổi cách suy nghĩ rất nhiều"
Lạc Trôi,Anh Đức,7,Phim hay về nội dung và tiết tấu nhưng trải nghiệm ở rạp âm thanh và độ phân giải hơi kém nên ảnh hưởng đến chất lượng của phim.
Lạc Trôi,Nguyễn Ngọc Minh Tú,10,"Phim hay, nhẹ nhàng sâu lắng. Phù hợp cho mọi lứa tuổi. Xứng đáng nhận giải oscar"
Lạc Trôi,Nguyễn Quỳnh Anh,10,CUTI V HIHIHIHIHIHI
Lạc Trôi,Danh nguyễn,7,"Phim tình tiết hơi khó hiểu
Hình ảnh đẹp,đồ họa nâng tầm
Ý nghĩa phim khai thác đúng nhưng chưa đủ
Có thể nhiều phân cảnh cho ta li kì trôi theo nhưng cũng khá khó hiểu nhất là các phân cảnh cuối phim 
Đánh giá 7/10 là hợp lý"
Lạc Trôi,cuongnd17804,10,"ý nghĩ, rất đáng xem"
Lạc Trôi,ericxu,9,"Chắc sẽ có nhiều bậc phụ huynh đưa con đi xem rồi nói phim rất tệ hoặc sợ, vì em mình cũng khá sợ khi xem 1 số cảnh (Bé 7t). Nhưng nói thật thì đây là 1 bộ phim khá mới mẻ và đẹp, làm khá chỉnh chu và nhiều ẩn ý sau những phân cảnh; mà phim không có thoại nên nhiều khúc xem cũng không hiểu lắm. Anyway, đây vẫn là 1 bộ phim đáng để xem thử đối với những bạn đam mê điện ảnh và các phim đề cử Oscar nói chung. 
P/S: Ai chê thì chê nhưng tui vẫn mong phim có khả năng đạt giải, và em thấy các bậc phụ huynh nên cân nhắc đưa các bé dưới 6 tuổi đi xem để tránh trải nghiệm không tốt ạ (Cảm nhận cá nhân)."
Lạc Trôi,Bùi Văn Nhân,4,"Xem phim giống như xem phim Câm vậy, chỉ nhìn hình đoán chữ. Các bé xem về đánh giá phim bình thường, không có gì hấp dẫn. Người lớn xem xong bảo không hiểu sao phim vậy mà cũng công chiếu."
Mobile Suit Gundam GQuuuuuuX: Beginning,ericxu,9,"Nay hơi mệt nên lỡ ngủ vài phút, nhưng ta nói phim nó đẹppppppppppppppppppppppppppp, độ họa làm rất là chỉnh chu và màu mà các vũ khí của Gundam bắn ra ta nói nó đẹp xỉu luôn á. Nói chung là duyệt nha huhu"
Mickey 17,Leo86,9,"Nội dung mới mẻ, khá lạ nhưng diễn xuất tròn vai, kịch bản tốt. Xem khá cuốn"
Mickey 17,Chankimah,9,"Nội dung mới mẻ, diễn xuất hay. Hài phết :))"
Mickey 17,IAMOLD,10,I really like the direction that this movie is headed
Mickey 17,Trần Thanh Tâm,10,"Phim hay, diễn xuất tuyệt vời, nội dung lôi cuốn theo thời sự."
Mickey 17,anan681,8,"đậm mùi chính trị, Robert đỉnh điên!!! phim hợp mấy bạn thích sci fi mà xoắn não chút"
Mickey 17,ericxu,9,"Trời ơi đỉnh đúng nghĩa đỉnhhhhhh!!!!
Đi xem sớm nhân lúc du lịch, thấy phim được đầu tư khá kỹ lưỡng từ kỹ xảo đến nội dung; từ cách sáng tạo của phim cho đến nội dung khó đoán đều mang lại 1 phần hấp dẫn cho phim, nói chung là keo nha."
Anh Không Đau,Leo86,8,"Xem được, một số cảnh máu me bạo lực nhưng nội dung cũng ổn"
Anh Không Đau,IAMOLD,9,I was thoroughly entertain
Anh Không Đau,ericxu,8,"Tính ra phim coi cũng giải trí đó, chủ yếu là coi vì chồng Jack Quaid iu quý. Tuy nhiên thì phim vẫn có khúc giữa khá dài dòng, nhưng ngược lại thì twist với hành động hay và đã xỉu."
Sát Thủ Vô Cùng Cực Hài,Leo86,7,Xem cũng khá vui nhưng nội dung ko quá xuất sắc
Sát Thủ Vô Cùng Cực Hài,Bùi Chí Khanh,10,phim rất hay
Sát Thủ Vô Cùng Cực Hài,Nuplomm,2,"Phim hơi nhạt, lồng tiếng thì tranh nhau nói như cái chợ. Uổng phí"
Sát Thủ Vô Cùng Cực Hài,Nguyễn Nam,7,Phim Hàn chưa có gì thay đổi so với nhiều phim cũ của chính họ
Sát Thủ Vô Cùng Cực Hài,Lê Tất Hoàn,4,"Nội dung không hấp dẫn, thuyết minh quá tệ"
Sát Thủ Vô Cùng Cực Hài,Maibe2306,10,"Hài, cười đau bụng lòng tiếng"
Sát Thủ Vô Cùng Cực Hài,Hai,4,Phim hài nhảm
Sát Thủ Vô Cùng Cực Hài,Nguyễn Thị Thu Hằng,8,Phim hay và hài hước thêm lồng tiếng cười thả ga
Sát Thủ Vô Cùng Cực Hài,Bùi Như Ngọc,2,"Phim dở vô cùng, là bộ phim dở nhất từ trước tới giờ mình xem trong rạp."
Vietnamese Concert Film: Chúng Ta Là Người Việt Nam,IAMOLD,9,Mọi thứ được cô đọng rất uyển chuyển làm tui tưởng phim mới có vài phút đồng hồ
Nghi Lễ Trục Quỷ,nguyễn văn sơn,7,Phim hù cũng bình thường
Nghi Lễ Trục Quỷ,Nguyễn Thị Yến Vân,1,"Phim dở nhất từng xem . siêu buồn ngủ . khuyến khích không nên xem. phim ma nhưng không có miếng hù, gay cấn. toàn ngồi nói chuyện"
Nghề Siêu Khó Nói,IAMOLD,10,"I laugh at every joke, RIGHT ON!"
Nghề Siêu Khó Nói,lan anh xinh đẹp nhất thế gian,1,"dở tệ, nhạt lách"
Nghề Siêu Khó Nói,Leo86,7,"Xem hơi vô tri tí nhưng ko tệ, cũng có tí hài hước nhẹ. Nếu rảnh lấp thời gian trống thì cũng là 1 lựa chọn"
Thám Tử Sét Đánh,thangchodienikj,10,rấy là hay nha mọi người
Cô Gái Năm Ấy Chúng Ta Cùng Theo Đuổi (Hàn),tindang,1,"má film đang ổn. cuối kết như đấm vào mặt, nữ chính trong buổi lễ trang trọng hôn ng khác, chú rể kiểu ok,...tác giả bị đần loạn vc. T chửi nát film dù nữ chính có xinh đến đâu"
Cô Gái Năm Ấy Chúng Ta Cùng Theo Đuổi (Hàn),Đặng Thị Ngọc Trâm,10,"tuyệt cà là vời nha, nữ chính đẹp lắm lắm lắm"
Vòng Tròn Oan Nghiệt,ericxu,10,"Trời má ôi Cult Classic, tính ra chưa xem bản nhật nên tưởng bản mỹ đã hay lắm rồi, ai dè xem xong cái này mới thấy nó đỉnh cỡ nào aaaaaaaaaaaaaaaaaa"
Nhà Ga Ma Chó,Linh,1,"Phí tiền nha cả nhà, hong nên xem"
Nàng Bạch Tuyết,IAMOLD,10,"The twist were quite on the nose, like teasing the audiences.
.
but it's good, as a whole"
Nàng Bạch Tuyết,Leo86,4,"Phim nhạt nhẽo, hát nhiều, chả có nội dung gì, diễn biến cao trào cũng ko. Xem buồn ngủ"
Nàng Bạch Tuyết,Đào Minh Toàn,1,Dở ác luôn
Âm Dương Lộ,IAMOLD,9,"Đoạn đầu phim hơi dài và thừa
.
.
.
Ngoài ra thì đạt"
Âm Dương Lộ,Mai thi ngoc hang,10,"Phim hay, tình cảm"
Âm Dương Lộ,Châu phúc lợi,10,quá hay trên cả mong đợi
Âm Dương Lộ,Nguyenqn0811,1,"Chê
Mạch phim dài lan man, dành cả nửa đoạn đầu phim chỉ để câu giờ k tập trung mạch truyện, NV chỉ mang tính giải trí diễn đơ, xem ngại dùm
Cốt truyện basic dễ đoán được tình tiết k có tính lôi cuốn, ngoại trừ cảnh giải trí ra thì hầu như k tập trung phim.
Phim vẽ ra rất nhiều nhân vật nhưng k khai thác hết, rất tạm bợ và cưỡng ép. Nhiều chi tiết được thêm vào nhưng không giải thích được và bỏ xó.
Phim như thế này thì chỉ làm ngành phim Việt càng rách thêm!"
Âm Dương Lộ,Nguyễn Thị Yến Ly,9,"Nội dung phim hay, ý nghĩa. Tuy nhiên, về phía cá nhân mình, nếu: kết thúc phim, nhà cô gái Thùy Chi cảm ơn Trọng Nhân, sau đó nhận đỡ đầu cho Trọng Nhân thực hện ước mơ của cô gái thì sẽ hay hơn."
Âm Dương Lộ,khanhchinhbg,7,phim hay cảm động về nghề tài xế xe cấp cứu
Âm Dương Lộ,Hoàng phi,8,Phim hay cái kết cũng hơi buồn
Âm Dương Lộ,Phan Văn Đạt,10,"Phim hay, diễn viên đẹp"
Âm Dương Lộ,Phan Văn Vũ,10,khá hay á chớ
Âm Dương Lộ,Lâm Thuỳ Diễm My,10,"Hay nhe, lần đầu tiên bộ phim ma Việt Nam hay nhất mà tui từng coi"
Âm Dương Lộ,Trần Ngọc Nhật,10,Phim hay kết ý nghĩa
Âm Dương Lộ,Trinh Phan Hoài Nhơn,10,"Phim hay , nam nữ chinh đẹp , vừa hài vừa sợ , 10 điểm ."
Âm Dương Lộ,Phan Hoang Tu,10,"Rất thích,anh dũng thì hài,coi phim ma mà tui cười nhiều lắm,nhưng coi rất đáng tuỳ năng lượng của mỗi người, vợ chồng toi rất thích."
Âm Dương Lộ,Hà Nam Giang,10,Phim ý nghĩa. có câu chuyện
Âm Dương Lộ,Xuân hùng,10,Hay.hấp dẫn
Huyết Án Truy Hành,ericxu,6,"Ờm.... phim cũng tạm, nếu nói thẳng trọng tâm thì phim có nội dung với ý nghĩa nhưng làm chưa tới, kỹ xảo với chuyển cảnh thì tệ hại nên phim chỉ dừng ở mức giải trí thôi."
Đèn Âm Hồn,NGÔ MINH HIẾU,10,"Phim quá hay, nội dung kịch bản và dàn diễn viên dàn dựng được kung phu chi tiết, hấp dẫn gây ấn tượng cho người xem"
Đèn Âm Hồn,Nguyễn Thanh Giang,8,chất lượng ổn
Đèn Âm Hồn,Tạ Hà Trang,6,"Thoại còn khá cứng, sượng, diễn viên chưa bộc lộ được hết cảm xúc nhân vật, hơi hụt hẫng với cái kết, mạch thời gian không liên kết chặt chẽ lắm"
Đèn Âm Hồn,Mai Anh,10,"phim hay, đáng để đi xem ạ"
Đèn Âm Hồn,Ngochunghd00,10,Mình nghĩ tuỳ người xem và cảm nhận . Mình thấy xem hay mà . Chuyển thể từ văn học sang rất hay để cho người xem hiểu rõ hơn về chuyện. Rạp chiếu ok âm thanh ổn đưa người xem từ giật mình này sang giật mình kia . Nếu có thể khuyến khích mọi người nên xem nha
Đèn Âm Hồn,Nguyễn Thu Chúc,4,"phim xem de giai tri, dien vien chinh dong qua do"
Đèn Âm Hồn,Buicaominh,2,dở không hay
Đèn Âm Hồn,Trần Thị Ngọc Mai,10,hay nhưng chưa được sâu sắc cho lắm.
Đèn Âm Hồn,NGOCLEO,9,tổng thể phim cũng hay mà
Đèn Âm Hồn,Hào Nguyễn,5,Phim không hay lắm. Tình tiết và nội dung hơi mờ nhạt đối với mình.
Đèn Âm Hồn,nguyen xuan quang,10,"Phim này hay chỉ khi đọc và hiểu người con gái nam sương nên lòng ghép thêm nhiều cảnh hù ma cho tăng thêm kích thích như tên phim ,phim hay coi oke nhưng cảnh cuối ko như kì vọng tiếc cho gia đình bà pháp sư"
Đèn Âm Hồn,võ thị kiều anh,10,phim hay hấp dẫn kết đẹp
Đèn Âm Hồn,Võ đông ngoan,7,"Cốt phim người xem dễ đoán trước được, kỹ xảo còn hạn chế, không gây rùng sợn, nói chung là trên mức trung bình"
Đèn Âm Hồn,Đặng Thị Thùy,10,Phim rất đáng để xem.
Đèn Âm Hồn,hiếul,10,Phim hay nhé
Đèn Âm Hồn,Khanhlingg,7,Kịch bản dễ đoán trước
Đèn Âm Hồn,hienkhanh,10,Hay đáng xem
