id,movie_title,review_text,rating
1618,Nhà Gia Tiên,"phim hay không phải chê nên đi cùng gia đình để xem nha, xem về mình mới hiểu s dành cho 18t trở lên vì 1p sành cho những ng xa nhà đang đi làm còn lại là muốn ng lớn hiểu hơn về gia tiên và gia phả của nhà",10
1619,Nhà Gia Tiên,"Vài phân đoạn nói về tình cảm gia đình, tổ tiên trong phim khá cảm động. Những cảnh doạ ma thì cũng nhẹ nhàng, chill chill. Nói chung phim cũng khá ổn.",7
1620,Nhà Gia Tiên,"Phim hay, cảm động, khai thác và truyền bá về phòng tục tập quán của ng dân VN rất hay",10
1621,Nhà Gia Tiên,"ê hay nha mấy má, coi khóc bù lu bù loa",10
1622,Nhà Gia Tiên,Đánh giá: 60/100,6
1623,Nhà Gia Tiên,"Hợp gu em á, kiểu kiểu của anh Huỳnh Lập với mấy cô mấy chú diễn viên gạo cội. Suốt cả quá trình coi là hết nửa bịch khăn giấy",10
1624,Nhà Gia Tiên,"Phim cực hay, xúc động lắm.",10
1625,Nhà Gia Tiên,"Phim hay, rất ý nghĩa",10
1626,Nhà Gia Tiên,"Tuyệt vời, phim mang lại nhiều giá trị sâu sắc về gia đình, về tín ngưỡng truyền thống của Việt Nam",10
1627,Nhà Gia Tiên,Hay ko có gì để chê nhưng mà chất lượng ánh sáng hơi tối do rạp nên chưa trải nghiệm hết phim (beta quang trung),10
1628,Nhà Gia Tiên,"Xuất sắc, cốt truyện rõ ràng, cảm xúc, giàu giá trị nhân văn. Hiệu ứng ổn, màu sắc thu hút. 10 điểm không có những",10
1629,Nhà Gia Tiên,"phim hay, cảm động",10
1630,Nhà Gia Tiên,"Nội dung sâu sắc, từ ngữ dùng nhân văn và đẹp. Có sự đầu tư chất xám và có giá trị nhân văn và nghệ thuật.",10
1631,Nhà Gia Tiên,"Phim hay , xem mà cảm xúc quá trời",10
1632,Nhà Gia Tiên,"Phim hay í nghĩa… xem rất nhiều phim ma Việt Nam! Nhưng phim này thấy hay nhất. Câu truyện hợp lý nhiều cảm xúc, gay cấn, nước mắt, sợ hải nhiều tình tiết. 10 điểm xem mà khóc sướt mướt mà có ông nội Phát sao mà hay dập tắt cảm xúc ngta quá haâh! Từ khóc sang cười từ cười sang khóc liên tục",10
1633,Nhà Gia Tiên,Phim hay cực kỳ nên xem,10
1634,Nhà Gia Tiên,Phim nói về tình cảm gia đình. Ai cũng nên trân trọn những người thân bên cạnh mình,8
1635,Nhà Gia Tiên,Good movies,10
1636,Nhà Gia Tiên,This is better than his webseries.,10
1637,Nhà Gia Tiên,Film hay ý nghĩa nhiều cung bậc cảm xúc,10
1638,Nhà Gia Tiên,Phim hay lắm luôn,10
1639,Nhà Gia Tiên,"Hay đáng xem, cảm động, ý nghĩa, nhân văn",9
1640,Nhà Gia Tiên,nên đi xem không xem phí lắm,10
1641,Nhà Gia Tiên,Nv dth phim hay rất đáng để xemmm,10
1642,Nhà Gia Tiên,Hay lắm ý siêu siêu recommend ýyyy,10
1643,Nhà Gia Tiên,"Nhiều suy nghĩ lắm ạ, nhưng mờ điểm chung là hay 🥰",10
1644,Nhà Gia Tiên,Phim quá hay và cảm xúc,10
1645,Nhà Gia Tiên,hayyyyyy điênnnn,10
1646,Nhà Gia Tiên,siu hay va noi dung chat luong,10
1647,Nhà Gia Tiên,Phim rất rất là hay🥰 mk cảm thấy rất tiếc khi hết phim. 100đ,10
1648,Nhà Gia Tiên,"Cảm xúc quá nhiều
Lấy đi nước mắt cũng nhiều
Hay",10
1649,Nhà Gia Tiên,rất hay và cảm động,10
1650,Nhà Gia Tiên,Phim hay 👍🏻👍🏻👍🏻,10
1651,Nhà Gia Tiên,"Phim hay, ý nghĩa, ấn tượng sâu sắc với câu nói mẹ không xin lỗi nhưng mẹ hành động.",10
1652,Nhà Gia Tiên,"Mình rất yêu thích và ngưỡng mộ HL, Tâm linh vs HL luôn hướng về gia tiên. Bộ phim này khiến mình cảm thấy luôn có đc sự bảo bọc của gia tiên",10
1653,Nhà Gia Tiên,"Phim hay lắm tr ơi, khóc như mưa",10
1654,Nhà Gia Tiên,"Phim cũng hay, hài hước, thích hợp để xem cùng gia đình-bạn bè.",7
1655,Nhà Gia Tiên,SIÊU ĐỈNHHH HAY MUỐN KHÙNG LUÔN Á MÁ,10
1656,Nhà Gia Tiên,Phim hay nên xem nhà mng,10
1657,Nhà Gia Tiên,"phim hay, sẽ hoàn hảo nếu như Gia Minh giải thích ít lại và Mỹ Tiên diễn tự nhiên hơn!",9
1658,Nhà Gia Tiên,"Bộ phim Việt hay, ý nghĩa, xứng đáng nhất mình từng xem.",10
1659,Nhà Gia Tiên,"Hay ,đáng xem",10
1660,Nhà Gia Tiên,"Quá hay, phim có nội dung sâu sắc về gia đình, trên cả tuyệt vời",10
1661,Nhà Gia Tiên,Nội dung hay,10
1662,Nhà Gia Tiên,Cũng tạm được,7
1663,Nhà Gia Tiên,Hài hước tuy nhiên mạch câu dễ dàng đoán được nội dung tiếp theo.,5
1664,Nhà Gia Tiên,"Phim hay, vui , ý nghĩa thông điêpk",10
1665,Nhà Gia Tiên,phim rất hay và ý nghĩa cảm ơn a huỳnh lập đã làm ra những bộ phim ý nghĩa hay có chút tâm linh và có chút cảm động về mặt gia đình mong a ra nhiều bộ phim hơn,10
1666,Nhà Gia Tiên,Rất hay nha mọi người,10
1667,Nhà Gia Tiên,Qá hay quá xúc động . Huỳnh lập quá đỉnhh,10
1668,Nhà Gia Tiên,phim hay đáng để xem,9
1669,Nhà Gia Tiên,Quá hay quá tuyệt vời,10
1670,Nhà Gia Tiên,"Phim quá hay , có yếu tố kinh dị xen lẫn tình cảm , lấy đi nước mắt của cơ số người xem , bố cục phim dễ hiểu , a Lập quá xuất xắc trong nhân vật của mình . Nói chung theo cảm nhận của em thì phim chất lượng",10
1671,Nhà Gia Tiên,"Thật sự dàn diễn viên trong film thì không cần phai nói vì đã có tên tuổi . Nhưng PMC diễn tốt quá, không nghĩ PMC sẽ thể hiện tốt vậy . Đây chắc chắn là 1 bộ film đáng để mọi người xem thử 1 lần vì nó Hay và ý nghĩa .",10
1672,Nhà Gia Tiên,"lúc đầu mình tưởng không hay nhưng mà xem xong thấy hay á mặc dù mấy khúc hài mình không cười nhiều nhưng mà có nhiều khúc về tình cảm gia đình đã lấy đi nước mắt của mình, hay thật á nên đi xem. Cá nhân mình cho 8.5/10",10
1673,Nhà Gia Tiên,"Phim hay, kinh dị có, tình cảm gia đình có, mình đã khóc nhiều lần vì bộ phim",7
1674,Nhà Gia Tiên,Hay x 10000000000,10
1675,Nhà Gia Tiên,Rất hay và ý nghĩa. Chúc anh Lập gặt hái nhiều thành công,10
1676,Nhà Gia Tiên,"Phim hay ạ, mỗi tội ghét nhất là những đoạn mà Gia Minh biến quỷ. Doạ hoàiii!",9
1677,Nhà Gia Tiên,Hay rất ý nghĩa,10
1678,Nhà Gia Tiên,Phim hay lắm..ý nghĩa,10
1679,Nhà Gia Tiên,"hay, nhẹ nhàng sâu sắc",10
1680,Nhà Gia Tiên,Phim hay rất đáng để xem,10
1681,Nhà Gia Tiên,phim rất hay 10000/10,10
1682,Nhà Gia Tiên,"Phim quá hay, không phí tiền vé",10
1683,Nhà Gia Tiên,"Phim hay thật sự là gần như không có chỗ nào để chê. Các chi tiết cài cắm rõ ràng, nhạc phim đặt để đúng chỗ. Hiệu ứng kỹ xảo chỉnh chu. Đã khóc nhiều lần khi xem phim. Cảnh hài hước cũng rất vui.",10
1684,Nhà Gia Tiên,"Cảm xúc, hay, đáng để xem!!! Không kinh dị lắm",10
1685,Nhà Gia Tiên,"Chất lượng: 7/10 + Độ hảo cảm dành cho Huỳnh Lập và Phương Mỹ Chi: +1
Tổng: 8/10",8
1686,Nhà Gia Tiên,"Phim rất hay, Huỳnh Lập chính là Châu Gia phiên bản Việt. Rất mong bộ phim tiếp theo của Lập.",10
1687,Nhà Gia Tiên,phim rất hay có nhiều cung bật cảm xúc 10đ,10
1688,Nhà Gia Tiên,siu hay khóc cười sợ hayyy,10
1689,Nhà Gia Tiên,Phim hay lắm íiiiiii,10
1690,Nhà Gia Tiên,"Coi như khích lệ lên 8* chứ thật sự chỉ có 7,5* nhé chứ thật sự rất tiếc luôn phim gần như khá hoàn hảo rồi,coi rất cảm động chỉ tiếc đoạn giải quyết là nó thật sự chưa đủ đô hay nói chính xác nó là phần dở nhất trong phim luôn,còn lại kịch bản có lẻ nói rất chắc rồi",8
1691,Nhà Gia Tiên,"Rất hay và cảm xúc, 100đ",10
1692,Nhà Gia Tiên,Toẹt vời 🫶🏻❤️❤️💯💯💯‼️‼️❤️❤️💯🫶🏻🫶🏻🫶🏻🫶🏻🙏🏻🙏🏻‼️‼️❤️🙏🏻💯🙏🏻💯🙏🏻,10
1693,Nhà Gia Tiên,"hay nha, chạm vào được cảm xúc của mình, xem phim mình nhớ ngoại và gia tiên lắm, nêu lên được tình trạng tham lam con cháu trong gia đình, riêng mình thì 10 điểm không có nhưng",10
1694,Nhà Gia Tiên,"Nội dung, diễn viên đều suất sắc
Truyền đạt những câu nói ý nghĩa",10
1695,Nhà Gia Tiên,Hay phim có đầy đủ cung bật cảm súc bùn vui  súc động bất ngờ,10
1696,Nhà Gia Tiên,Quá hay 🤩🤩,10
1697,Nhà Gia Tiên,phim hay lắm sốp,10
1698,Anh Trai Say Hi: Kẻ Phản Diện Tạo Nên Người Hùng,Đỉnh Nóc Kịch Trần mặc dù chx tới giờ chiếu nhưng e bt nó 10 đỉm òiii,10
1699,Bí Mật Không Thể Nói,"Cảnh - nhạc quá đẹp, diễn viên diễn xuất rất tốt. Nội dung hơi khó hiểu nên phải quay qua xem lại các trang review và xem lại bản Đài của Jaychou cho hiểu hơn",9
1700,Bí Mật Không Thể Nói,"Phim rất hay, mạch phim không quá chậm. Mọi cảnh trong phim đẹp đến mức chỉ cần dừng lại bừa cũng ra một cảnh rất đẹp",10
1701,Ma Cà Rồng Nosferatu,"Đã mong chờ bộ phim hơn 1 năm qua và bộ phim cũng thật sự hay như mong đợi, dù phim có vài khúc dài dòng nhẹ, nhưng tổng thể thì phim có yếu tố kinh dị và hồi hộp, đã mang lại cho khán giả 1 cảm giác lôi cuốn và đám chìm trong vẻ đẹp của phim.",9
1702,Võ Đường Đại Náo,Flow chậm nên hơi bùn ngủ nha,8
1703,Võ Đường Đại Náo,"Xem phim cung ok,vui vui",7
1704,Võ Đường Đại Náo,"Ý là phim hay đó, nhưng lần sau đừng có lồng kiểu TVB rồi thêm mấy chữ trend trend vậy được không? Hoặc cho lựa chọn sub với lồng tiếng được không ạ? Lồng tiếng mất hết chất và mất hồn, xem mà ngủ 1 giấc ngon lành trong rạp luôn á hihi.",8
1705,Đảo Cuồng Sát,"""Đây là 1 bộ phim Slasher hiếm hoi được vượt qua kiểm duyệt, phân cảnh máu me full không cắt được đưa lên màn ảnh rộng""... 
.
.
.
.
.
.
.
Đó là ai nói thôi chứ tui là chê nặng nha :) không phải vì cái voucher sắp hết hạn thì cũng chả thèm xem, phim không phải slasher như mấy trang PR nói và cũng chả có máu me gì mấy, 90% thời lượng phim đều chìm trong bóng tối và không thấy gì, lạm dụng jumpscare thì không nói... mà đáng nói là trong lúc cao trào thì hết cmn phim, má bực. 

Nói chung là rất ""Thảm Khóc"". thảm khóc theo đúng nghĩa đen luôn á.",1
1706,Cưới Ma: Hiến Mẹ Cho Quỷ,ko cuốn hút lắm. cốt truyện chưa được hay,5
1707,Cưới Ma: Hiến Mẹ Cho Quỷ,"Nhảm, kết lãng",3
1708,Cưới Ma: Hiến Mẹ Cho Quỷ,chưa đủ đô,7
1709,Cưới Ma: Hiến Mẹ Cho Quỷ,"phim dở, cắt quá nhiều, hù doạ ko tới. Nhưng giá vé ổn, nên tạm chấp nhận",5
1710,Cưới Ma: Hiến Mẹ Cho Quỷ,Quá sợ nhưng hay,10
1711,Cưới Ma: Hiến Mẹ Cho Quỷ,Phim tệ. Như là phim của sinh viên làm đồ án tốt nghiệp. Phim bị cắt rất nhiều cảnh quan trọng khiến bộ phim không liền mạch. Nội dung và tính tiết phim cũng không được liên kết. Các tuyến nhân vật dư thừa quá nhiều như ông hàng xóm.,1
1712,Mưa Trên Cánh Bướm,"Phim khiến mình liên tưởng đến những phim tâm lý kinh dị nước ngoài cũ, kiểu mạch phim chậm, màu sắc u uất, nhiều hình ảnh trừu tượng mang tính ẩn dụ, thực ảo lẫn lộn. Phim này cũng vậy, có những chi tiết ẩn dụ rất hay, lại còn có những đoạn hài châm biếm nữa. Phim có màu trầm cảm rất Hà Nội 😂 có lẽ điều đó khiến mình cảm thấy gần gũi. Kịch bản ổn. Cô Oanh diễn tốt còn chị con gái diễn bình thường. Thoại đa phần tự nhiên tuy có vài đoạn hơi kịch. Tóm lại, đủ tiêu chuẩn đạt giải thưởng của dòng phim nghệ thuật.",9
1713,Mưa Trên Cánh Bướm,"the truth, in glass sealing, and put on display
.
while you,
are merely an observer",9
1714,Overlord: Thánh Quốc,"Phim vẫn mang cái chất của ""overlord"" nhưng nhiều đoạn bị dài dòng và nhịp phim bị lạ.",8
1715,Overlord: Thánh Quốc,"Tình tiết phim hơi nhanh quá, chưa xem light novel thì khó nắm bắt, hiệu ứng hình ảnh + âm thanh OK",7
1716,Phá Địa Ngục,Phim coi buồn vậy,10
1717,Tháp Cương Thi,"Nội dung phim ít jumpscare, nhưng kết phim lại hay về 1 người cha vì muốn giải cứu con gái mà anh ấy đã làm tất cả. 

Phim dành cho gia đình",7
1718,Hồn Ma Xác Mẹ,"Phim có yếu tố kinh dị nhưng nhẹ đô. Cốt truyện không mạch lạc. Combat thì trông hài không chịu được ( ném cây đèn dầu mà chỉ cháy mỗi con ma, không cháy lan ra ngoài)",7
1719,Nụ Hôn Bạc Tỷ,"Phiam rất hay, nhẹ nhàng",9
1720,Nụ Hôn Bạc Tỷ,"Bộ phim đầu tiên đi xem 2 lần mà vẫn thích, quay về với Tú là đỉnh nhất",10
1721,Nụ Hôn Bạc Tỷ,"+ nội dung phim không đặc sắc, chi tiết gây cười mờ nhạt
+ yếu tố logic kém, khiêng cưỡng khi lồng ghép các chi tiết ít liên quan để giải quyết vấn đề mạch phim
+ Bị yếu ở khâu chọn diễn viên: nữ chính diễn kém, đơ nhiều, không lột tả được nhân vật
+ Biên tập nội dung kém, biên kịch đưa nội dung từ kịch bản vào phim thiếu logic
+ Quay sơ sài, nhiều khung cảnh thiếu ánh sáng, góc quay không sáng tạo, kém linh động
+ Dựng phim bố cục nội dung lồng ghép yếu tố trước sau để giải thích vấn đề nhưng kém tính liên kết. Được mỗi phân đoạn nữ chính nhớ về mẹ lúc chuẩn bị ký hợp đồng bán nhà là khá ổn",3
1722,Nụ Hôn Bạc Tỷ,9/10 nhe. Phim hay tình tiết gây cười tốt. Nhưng chi tiết bay khinh khí cầu còn chưa được ok lắm. Xem lần thứ 4 rùi nha,10
1723,Nụ Hôn Bạc Tỷ,"Film hay vuii , kết film mình là Vân chọn Quang, nhưng mình lại thích Tú hơn . Film vui lắm nhaa , tình cảm nữa ạ",10
1724,Nụ Hôn Bạc Tỷ,"Tôi thấy một tình tiết không hợp lý là đi châu âu chỉ để làm bánh mỳ, bánh mì có thể làm ở nhà bán được mà
Tổng thể phim cũng được, nhân vật thì diễn tròn vai. Nhưng một số phân cảnh vẫn hơi gượng gạo không được tự nhiên",8
1725,Nụ Hôn Bạc Tỷ,Hết sức dễ thương. Diễn xuất tuyệt vời luôn,10
1726,Nụ Hôn Bạc Tỷ,"Phim hay, nội dung hợp lý, cái kết có hậu, diễn viên mộc mạc. Thiên Ân đóng hay.",10
1727,Nụ Hôn Bạc Tỷ,"phim hay. miếng hài vừa phải và hợp lí, chắc mình không phải gu túi mù secret gì, mình xem trúng anh Tú, thấy tội cho anh Quang, nói chung tội cho 1 trong 2 người còn lại không pick trúng Vân:D",10
1728,Nụ Hôn Bạc Tỷ,tuyệt vời luôn ạaaa,10
1729,Nụ Hôn Bạc Tỷ,"Anh Ma Ran Đô đẹp trai quá đi à, đã v còn diễm hay nữa chớ. Mình bị ảnh làm cho mất ngủ vì ko thể quên đc mặt ảnh trong đầu tại ảnh quá tỏa sáng quá đẹp trai:)))",10
1730,Nụ Hôn Bạc Tỷ,1 từ thôi hay ❤️‍🔥,10
1731,Nụ Hôn Bạc Tỷ,"··Rất hay và ý nghĩa, Tú dzai··",9
1732,Nụ Hôn Bạc Tỷ,"rất thích, phim hay và hài hước, xứng đáng 10 điểm",10
1733,Nụ Hôn Bạc Tỷ,hay và đáng nên đi xem,8
1734,Nụ Hôn Bạc Tỷ,"Đánh giá chung: 63/100

Bắt trend ""xé túi mù"" khá thú vị",6
1735,Nụ Hôn Bạc Tỷ,Hay lắm ạ nên đi xem,10
1736,Nụ Hôn Bạc Tỷ,Thật sự rất đáng đê xem,10
1737,Nụ Hôn Bạc Tỷ,"Ngắn qua, xem k đã",10
1738,Nụ Hôn Bạc Tỷ,Phim xem mùa tết giải trí oki. Vui hài hước,6
1739,Nụ Hôn Bạc Tỷ,Anh Tú ãnh 10 điểm,10
1740,Nụ Hôn Bạc Tỷ,"Thiên ân diễn quá hay. Thích cặp Tú vs Vân nè.
Bóc trúng sít rịt nữa chứ",10
1741,Nụ Hôn Bạc Tỷ,Dô trúng cái kết mình thích 😊,10
1742,Nụ Hôn Bạc Tỷ,thích cả 2 anh thì phải làm sao,9
1743,Nụ Hôn Bạc Tỷ,"Phim 10 điểm không nhưng, xem lại lần 2 vì quá mê Thiên Ân🥹",10
1744,Nụ Hôn Bạc Tỷ,"Phim trung bình, thoại hơi ngang, logic và độ thực tế luôn là điểm yếu của phim Việt :))) haizzz",7
1745,Nụ Hôn Bạc Tỷ,"Kết phim sáng tạo, nhiều tình huống hài, tình cảm chị em cảm động.",8
1746,Nụ Hôn Bạc Tỷ,............GOOD..............,8
1747,Nụ Hôn Bạc Tỷ,cho 9 sao trừ 1 sao vì kết không phải Tú,9
1748,Nụ Hôn Bạc Tỷ,Khi nào săn secret Tú-Vân thì đánh 10🌟,9
1749,Nụ Hôn Bạc Tỷ,"Phim hay, hài vui dễ thương",10
1750,Nụ Hôn Bạc Tỷ,"rất hay, hài, vui đặc biệt kết thúc là Tú. Trời ơi lụy phim quáa",10
1751,Nụ Hôn Bạc Tỷ,"Dở, mô tiếp cũ, lãng xẹt, tui đùa còn hay hơn",1
1752,Nụ Hôn Bạc Tỷ,"Thoại còn viết quá, kịch bản đơn giản, nhiều chỗ vô lý , word building chưa tới ,nhiều chỗ chưa đời,nên chú ý thoại nhân vật không sượng , nghe như sách giáo khoa z",5
